ORDER,Coded Title,Lay Title,Length
1493,B14007B_006E,Enrolled in school:!!Enrolled in grade 2,40
1494,B14007B_007E,Enrolled in school:!!Enrolled in grade 3,40
1495,B14007B_008E,Enrolled in school:!!Enrolled in grade 4,40
1496,B14007B_009E,Enrolled in school:!!Enrolled in grade 5,40
1497,B14007B_010E,Enrolled in school:!!Enrolled in grade 6,40
1498,B14007B_011E,Enrolled in school:!!Enrolled in grade 7,40
1499,B14007B_012E,Enrolled in school:!!Enrolled in grade 8,40
1500,B14007B_013E,Enrolled in school:!!Enrolled in grade 9,40
1511,B14007C_005E,Enrolled in school:!!Enrolled in grade 1,40
1512,B14007C_006E,Enrolled in school:!!Enrolled in grade 2,40
1513,B14007C_007E,Enrolled in school:!!Enrolled in grade 3,40
1514,B14007C_008E,Enrolled in school:!!Enrolled in grade 4,40
1515,B14007C_009E,Enrolled in school:!!Enrolled in grade 5,40
1516,B14007C_010E,Enrolled in school:!!Enrolled in grade 6,40
1517,B14007C_011E,Enrolled in school:!!Enrolled in grade 7,40
1518,B14007C_012E,Enrolled in school:!!Enrolled in grade 8,40
1519,B14007C_013E,Enrolled in school:!!Enrolled in grade 9,40
1530,B14007D_005E,Enrolled in school:!!Enrolled in grade 1,40
1531,B14007D_006E,Enrolled in school:!!Enrolled in grade 2,40
1532,B14007D_007E,Enrolled in school:!!Enrolled in grade 3,40
1533,B14007D_008E,Enrolled in school:!!Enrolled in grade 4,40
1534,B14007D_009E,Enrolled in school:!!Enrolled in grade 5,40
1535,B14007D_010E,Enrolled in school:!!Enrolled in grade 6,40
1536,B14007D_011E,Enrolled in school:!!Enrolled in grade 7,40
1537,B14007D_012E,Enrolled in school:!!Enrolled in grade 8,40
1538,B14007D_013E,Enrolled in school:!!Enrolled in grade 9,40
1549,B14007E_005E,Enrolled in school:!!Enrolled in grade 1,40
1550,B14007E_006E,Enrolled in school:!!Enrolled in grade 2,40
1551,B14007E_007E,Enrolled in school:!!Enrolled in grade 3,40
1552,B14007E_008E,Enrolled in school:!!Enrolled in grade 4,40
1553,B14007E_009E,Enrolled in school:!!Enrolled in grade 5,40
1554,B14007E_010E,Enrolled in school:!!Enrolled in grade 6,40
1555,B14007E_011E,Enrolled in school:!!Enrolled in grade 7,40
1556,B14007E_012E,Enrolled in school:!!Enrolled in grade 8,40
1557,B14007E_013E,Enrolled in school:!!Enrolled in grade 9,40
1568,B14007F_005E,Enrolled in school:!!Enrolled in grade 1,40
1569,B14007F_006E,Enrolled in school:!!Enrolled in grade 2,40
1570,B14007F_007E,Enrolled in school:!!Enrolled in grade 3,40
1571,B14007F_008E,Enrolled in school:!!Enrolled in grade 4,40
1572,B14007F_009E,Enrolled in school:!!Enrolled in grade 5,40
1573,B14007F_010E,Enrolled in school:!!Enrolled in grade 6,40
1574,B14007F_011E,Enrolled in school:!!Enrolled in grade 7,40
1575,B14007F_012E,Enrolled in school:!!Enrolled in grade 8,40
1576,B14007F_013E,Enrolled in school:!!Enrolled in grade 9,40
1587,B14007G_005E,Enrolled in school:!!Enrolled in grade 1,40
1588,B14007G_006E,Enrolled in school:!!Enrolled in grade 2,40
1589,B14007G_007E,Enrolled in school:!!Enrolled in grade 3,40
1590,B14007G_008E,Enrolled in school:!!Enrolled in grade 4,40
1591,B14007G_009E,Enrolled in school:!!Enrolled in grade 5,40
1592,B14007G_010E,Enrolled in school:!!Enrolled in grade 6,40
1593,B14007G_011E,Enrolled in school:!!Enrolled in grade 7,40
1594,B14007G_012E,Enrolled in school:!!Enrolled in grade 8,40
1595,B14007G_013E,Enrolled in school:!!Enrolled in grade 9,40
1606,B14007H_005E,Enrolled in school:!!Enrolled in grade 1,40
1607,B14007H_006E,Enrolled in school:!!Enrolled in grade 2,40
1608,B14007H_007E,Enrolled in school:!!Enrolled in grade 3,40
1609,B14007H_008E,Enrolled in school:!!Enrolled in grade 4,40
1610,B14007H_009E,Enrolled in school:!!Enrolled in grade 5,40
1611,B14007H_010E,Enrolled in school:!!Enrolled in grade 6,40
1612,B14007H_011E,Enrolled in school:!!Enrolled in grade 7,40
1613,B14007H_012E,Enrolled in school:!!Enrolled in grade 8,40
1614,B14007H_013E,Enrolled in school:!!Enrolled in grade 9,40
1625,B14007I_005E,Enrolled in school:!!Enrolled in grade 1,40
1626,B14007I_006E,Enrolled in school:!!Enrolled in grade 2,40
1627,B14007I_007E,Enrolled in school:!!Enrolled in grade 3,40
1628,B14007I_008E,Enrolled in school:!!Enrolled in grade 4,40
1629,B14007I_009E,Enrolled in school:!!Enrolled in grade 5,40
1630,B14007I_010E,Enrolled in school:!!Enrolled in grade 6,40
1631,B14007I_011E,Enrolled in school:!!Enrolled in grade 7,40
1632,B14007I_012E,Enrolled in school:!!Enrolled in grade 8,40
1633,B14007I_013E,Enrolled in school:!!Enrolled in grade 9,40
1777,B15003_020E,"Some college, 1 or more years, no degree",40
3426,C02003_008E,Population of one race:!!Some other race,40
3766,CPOPARST,TOT CNTY POPULATION-AGENCIES RPRT ARRSTS,40
3767,AG_ARRST,NMBR OF AGENCIES IN COUNTY REPORT ARRSTS,40
598,B06001_025E,Born in other state in the United States:,41
665,B07001_032E,Same house 1 year ago:!!75 years and over,41
670,B07001_037E,Moved within same county:!!20 to 24 years,41
671,B07001_038E,Moved within same county:!!25 to 29 years,41
672,B07001_039E,Moved within same county:!!30 to 34 years,41
673,B07001_040E,Moved within same county:!!35 to 39 years,41
674,B07001_041E,Moved within same county:!!40 to 44 years,41
675,B07001_042E,Moved within same county:!!45 to 49 years,41
676,B07001_043E,Moved within same county:!!50 to 54 years,41
677,B07001_044E,Moved within same county:!!55 to 59 years,41
678,B07001_045E,Moved within same county:!!60 to 64 years,41
679,B07001_046E,Moved within same county:!!65 to 69 years,41
680,B07001_047E,Moved within same county:!!70 to 74 years,41
699,B07001_066E,Moved from different state:!!1 to 4 years,41
866,B07010_047E,Moved from different state:!!With income:,41
992,B11001_003E,Family households:!!Married-couple family,41
1001,B11001A_003E,Family households:!!Married-couple family,41
1010,B11001B_003E,Family households:!!Married-couple family,41
1019,B11001C_003E,Family households:!!Married-couple family,41
1028,B11001D_003E,Family households:!!Married-couple family,41
1037,B11001E_003E,Family households:!!Married-couple family,41
1046,B11001F_003E,Family households:!!Married-couple family,41
1055,B11001G_003E,Family households:!!Married-couple family,41
1064,B11001H_003E,Family households:!!Married-couple family,41
1073,B11001I_003E,Family households:!!Married-couple family,41
1237,B11016_010E,Nonfamily households:!!1-person household,41
1238,B11016_011E,Nonfamily households:!!2-person household,41
1239,B11016_012E,Nonfamily households:!!3-person household,41
1240,B11016_013E,Nonfamily households:!!4-person household,41
1241,B11016_014E,Nonfamily households:!!5-person household,41
1242,B11016_015E,Nonfamily households:!!6-person household,41
1392,B12501_010E,Female:!!Ever married:!!Married last year,41
1463,B14007_014E,Enrolled in school:!!Enrolled in grade 10,41
1464,B14007_015E,Enrolled in school:!!Enrolled in grade 11,41
1465,B14007_016E,Enrolled in school:!!Enrolled in grade 12,41
1482,B14007A_014E,Enrolled in school:!!Enrolled in grade 10,41
1483,B14007A_015E,Enrolled in school:!!Enrolled in grade 11,41
1484,B14007A_016E,Enrolled in school:!!Enrolled in grade 12,41
1501,B14007B_014E,Enrolled in school:!!Enrolled in grade 10,41
1502,B14007B_015E,Enrolled in school:!!Enrolled in grade 11,41
1503,B14007B_016E,Enrolled in school:!!Enrolled in grade 12,41
1520,B14007C_014E,Enrolled in school:!!Enrolled in grade 10,41
1521,B14007C_015E,Enrolled in school:!!Enrolled in grade 11,41
1522,B14007C_016E,Enrolled in school:!!Enrolled in grade 12,41
1539,B14007D_014E,Enrolled in school:!!Enrolled in grade 10,41
1540,B14007D_015E,Enrolled in school:!!Enrolled in grade 11,41
1541,B14007D_016E,Enrolled in school:!!Enrolled in grade 12,41
1558,B14007E_014E,Enrolled in school:!!Enrolled in grade 10,41
1559,B14007E_015E,Enrolled in school:!!Enrolled in grade 11,41
1560,B14007E_016E,Enrolled in school:!!Enrolled in grade 12,41
1577,B14007F_014E,Enrolled in school:!!Enrolled in grade 10,41
1578,B14007F_015E,Enrolled in school:!!Enrolled in grade 11,41
1579,B14007F_016E,Enrolled in school:!!Enrolled in grade 12,41
1596,B14007G_014E,Enrolled in school:!!Enrolled in grade 10,41
1597,B14007G_015E,Enrolled in school:!!Enrolled in grade 11,41
1598,B14007G_016E,Enrolled in school:!!Enrolled in grade 12,41
1615,B14007H_014E,Enrolled in school:!!Enrolled in grade 10,41
1616,B14007H_015E,Enrolled in school:!!Enrolled in grade 11,41
1617,B14007H_016E,Enrolled in school:!!Enrolled in grade 12,41
1634,B14007I_014E,Enrolled in school:!!Enrolled in grade 10,41
1635,B14007I_015E,Enrolled in school:!!Enrolled in grade 11,41
1636,B14007I_016E,Enrolled in school:!!Enrolled in grade 12,41
3159,B23006_015E,High school graduate:!!Not in labor force,41
3841,merge2,Data Mismatch in Master File and EOP Data,41
525,B03002_018E,Hispanic or Latino:!!Some other race alone,42
587,B06001_014E,Born in state of residence:!!Under 5 years,42
588,B06001_015E,Born in state of residence:!!5 to 17 years,42
669,B07001_036E,Moved within same county:!!18 and 19 years,42
700,B07001_067E,Moved from different state:!!5 to 17 years,42
794,B07009_011E,Same house 1 year ago:!!Bachelor''s degree,42
953,B09002_003E,In married-couple families:!!Under 3 years,42
954,B09002_004E,In married-couple families:!!3 and 4 years,42
956,B09002_006E,In married-couple families:!!6 to 11 years,42
1403,B12503_010E,Female:!!Ever married:!!Divorced last year,42
1648,B15001_009E,Male:!!18 to 24 years:!!Bachelor''s degree,42
1656,B15001_017E,Male:!!25 to 34 years:!!Bachelor''s degree,42
1664,B15001_025E,Male:!!35 to 44 years:!!Bachelor''s degree,42
1672,B15001_033E,Male:!!45 to 64 years:!!Bachelor''s degree,42
3442,C15002A_005E,Male:!!Some college or associate''s degree,42
3453,C15002B_005E,Male:!!Some college or associate''s degree,42
3464,C15002C_005E,Male:!!Some college or associate''s degree,42
3475,C15002D_005E,Male:!!Some college or associate''s degree,42
3486,C15002E_005E,Male:!!Some college or associate''s degree,42
3497,C15002F_005E,Male:!!Some college or associate''s degree,42
3508,C15002G_005E,Male:!!Some college or associate''s degree,42
3519,C15002H_005E,Male:!!Some college or associate''s degree,42
3530,C15002I_005E,Male:!!Some college or associate''s degree,42
3607,C24050_050E,Sales and office occupations:!!Information,42
516,B03002_009E,Not Hispanic or Latino:!!Two or more races:,43
589,B06001_016E,Born in state of residence:!!18 to 24 years,43
590,B06001_017E,Born in state of residence:!!25 to 34 years,43
591,B06001_018E,Born in state of residence:!!35 to 44 years,43
592,B06001_019E,Born in state of residence:!!45 to 54 years,43
593,B06001_020E,Born in state of residence:!!55 to 59 years,43
595,B06001_022E,Born in state of residence:!!62 to 64 years,43
596,B06001_023E,Born in state of residence:!!65 to 74 years,43
702,B07001_069E,Moved from different state:!!20 to 24 years,43
703,B07001_070E,Moved from different state:!!25 to 29 years,43
704,B07001_071E,Moved from different state:!!30 to 34 years,43
705,B07001_072E,Moved from different state:!!35 to 39 years,43
706,B07001_073E,Moved from different state:!!40 to 44 years,43
707,B07001_074E,Moved from different state:!!45 to 49 years,43
708,B07001_075E,Moved from different state:!!50 to 54 years,43
709,B07001_076E,Moved from different state:!!55 to 59 years,43
710,B07001_077E,Moved from different state:!!60 to 64 years,43
711,B07001_078E,Moved from different state:!!65 to 69 years,43
712,B07001_079E,Moved from different state:!!70 to 74 years,43
786,B07009_003E,High school graduate (includes equivalency),43
957,B09002_007E,In married-couple families:!!12 to 17 years,43
1388,B12501_006E,Male:!!Ever married:!!Not married last year,43
1643,B15001_004E,Male:!!18 to 24 years:!!Less than 9th grade,43
1647,B15001_008E,Male:!!18 to 24 years:!!Associate''s degree,43
1651,B15001_012E,Male:!!25 to 34 years:!!Less than 9th grade,43
1655,B15001_016E,Male:!!25 to 34 years:!!Associate''s degree,43
1659,B15001_020E,Male:!!35 to 44 years:!!Less than 9th grade,43
1663,B15001_024E,Male:!!35 to 44 years:!!Associate''s degree,43
1667,B15001_028E,Male:!!45 to 64 years:!!Less than 9th grade,43
1671,B15001_032E,Male:!!45 to 64 years:!!Associate''s degree,43
3599,C24050_042E,Service occupations:!!Public administration,43
3602,C24050_045E,Sales and office occupations:!!Construction,43
3605,C24050_048E,Sales and office occupations:!!Retail trade,43
594,B06001_021E,Born in state of residence:!!60 and 61 years,44
681,B07001_048E,Moved within same county:!!75 years and over,44
701,B07001_068E,Moved from different state:!!18 and 19 years,44
895,B07012_004E,At or above 150 percent of the poverty level,44
924,B07412_004E,At or above 150 percent of the poverty level,44
933,B07412_013E,Moved to different county within same state:,44
1251,B12001_005E,"Male:!!Now married:!!Married, spouse present",44
1252,B12001_006E,"Male:!!Now married:!!Married, spouse absent:",44
1399,B12503_006E,Male:!!Ever married:!!Not divorced last year,44
1689,B15001_050E,Female:!!18 to 24 years:!!Bachelor''s degree,44
1697,B15001_058E,Female:!!25 to 34 years:!!Bachelor''s degree,44
1705,B15001_066E,Female:!!35 to 44 years:!!Bachelor''s degree,44
1713,B15001_074E,Female:!!45 to 64 years:!!Bachelor''s degree,44
1808,B19054_003E,"No interest, dividends, or net rental income",44
3360,B25106_046E,Renter-occupied housing units:!!No cash rent,44
3447,C15002A_010E,Female:!!Some college or associate''s degree,44
3458,C15002B_010E,Female:!!Some college or associate''s degree,44
3469,C15002C_010E,Female:!!Some college or associate''s degree,44
3480,C15002D_010E,Female:!!Some college or associate''s degree,44
3491,C15002E_010E,Female:!!Some college or associate''s degree,44
3502,C15002F_010E,Female:!!Some college or associate''s degree,44
3513,C15002G_010E,Female:!!Some college or associate''s degree,44
3524,C15002H_010E,Female:!!Some college or associate''s degree,44
3535,C15002I_010E,Female:!!Some college or associate''s degree,44
3547,C18108_003E,Under 18 years:!!With one type of disability,44
3551,C18108_007E,18 to 64 years:!!With one type of disability,44
3570,C24050_013E,"Other services, except public administration",44
3603,C24050_046E,Sales and office occupations:!!Manufacturing,44
495,B03001_019E,Hispanic or Latino:!!South American:!!Chilean,45
733,B07004A_004E,Moved from different county within same state,45
739,B07004B_004E,Moved from different county within same state,45
745,B07004C_004E,Moved from different county within same state,45
751,B07004D_004E,Moved from different county within same state,45
757,B07004E_004E,Moved from different county within same state,45
763,B07004F_004E,Moved from different county within same state,45
769,B07004G_004E,Moved from different county within same state,45
775,B07004H_004E,Moved from different county within same state,45
781,B07004I_004E,Moved from different county within same state,45
800,B07009_017E,Moved within same county:!!Bachelor''s degree,45
1393,B12501_011E,Female:!!Ever married:!!Not married last year,45
1410,B14001_004E,Enrolled in school:!!Enrolled in kindergarten,45
1453,B14007_004E,Enrolled in school:!!Enrolled in kindergarten,45
1472,B14007A_004E,Enrolled in school:!!Enrolled in kindergarten,45
1491,B14007B_004E,Enrolled in school:!!Enrolled in kindergarten,45
1510,B14007C_004E,Enrolled in school:!!Enrolled in kindergarten,45
1529,B14007D_004E,Enrolled in school:!!Enrolled in kindergarten,45
1548,B14007E_004E,Enrolled in school:!!Enrolled in kindergarten,45
1567,B14007F_004E,Enrolled in school:!!Enrolled in kindergarten,45
1586,B14007G_004E,Enrolled in school:!!Enrolled in kindergarten,45
1605,B14007H_004E,Enrolled in school:!!Enrolled in kindergarten,45
1624,B14007I_004E,Enrolled in school:!!Enrolled in kindergarten,45
1680,B15001_041E,Male:!!65 years and over:!!Bachelor''s degree,45
1684,B15001_045E,Female:!!18 to 24 years:!!Less than 9th grade,45
1688,B15001_049E,Female:!!18 to 24 years:!!Associate''s degree,45
1692,B15001_053E,Female:!!25 to 34 years:!!Less than 9th grade,45
1696,B15001_057E,Female:!!25 to 34 years:!!Associate''s degree,45
1700,B15001_061E,Female:!!35 to 44 years:!!Less than 9th grade,45
1704,B15001_065E,Female:!!35 to 44 years:!!Associate''s degree,45
1708,B15001_069E,Female:!!45 to 64 years:!!Less than 9th grade,45
1712,B15001_073E,Female:!!45 to 64 years:!!Associate''s degree,45
1820,B19058_003E,No cash public assistance or Food Stamps/SNAP,45
3564,C24050_007E,"Transportation and warehousing, and utilities",45
3645,C27001A_004E,Under 18 years:!!No health insurance coverage,45
3648,C27001A_007E,18 to 64 years:!!No health insurance coverage,45
3655,C27001B_004E,Under 18 years:!!No health insurance coverage,45
3658,C27001B_007E,18 to 64 years:!!No health insurance coverage,45
3665,C27001C_004E,Under 18 years:!!No health insurance coverage,45
3668,C27001C_007E,18 to 64 years:!!No health insurance coverage,45
3675,C27001D_004E,Under 18 years:!!No health insurance coverage,45
3678,C27001D_007E,18 to 64 years:!!No health insurance coverage,45
3685,C27001E_004E,Under 18 years:!!No health insurance coverage,45
3688,C27001E_007E,18 to 64 years:!!No health insurance coverage,45
3695,C27001F_004E,Under 18 years:!!No health insurance coverage,45
